rv_iccf_mps,predicted_rv_mps,rv_iccf_mps_used,predicted_rv_mps_used,residual_mps
-16916.631626743878,245.94093322753906,0.8227386750768346,-1.1282958984375,-1.9510345735143346
-16917.94031263267,247.07249450683594,-0.4859472137140983,0.003265380859375,0.4892125945734733
-16917.791156880317,248.1942596435547,-0.3367914613627363,1.125030517578125,1.4618219789408613
