wave_val,flux_val,flux_err
3800.004,0.518783682485547,0.001
3800.01,0.5205788382453189,0.001
3800.016,0.5224024694341679,0.001
3800.022,0.5240717449071941,0.001
3800.028,0.5253841302166645,0.001
3800.034,0.5261978766021369,0.001
3800.04,0.52649885725874,0.001
3800.046,0.5264002445274272,0.001
3800.052,0.5260729934719751,0.001
3800.058,0.5256439200530756,0.001
3800.064,0.5250966254277759,0.001
3800.07,0.5242044291790121,0.001
3800.076,0.5225294622119115,0.001
3800.082,0.5195212838593168,0.001
3800.088,0.5147242485550478,0.001
3800.094,0.5080487262823249,0.001
3800.1,0.49999346501055936,0.001
3800.106,0.49167457235536466,0.001
3800.112,0.4845748485537702,0.001
3800.118,0.48007170299135427,0.001
3800.124,0.4789462977591804,0.001
3800.13,0.4811120703224907,0.001
3800.136,0.4856899331238613,0.001
3800.142,0.49136870292279483,0.001
3800.148,0.4968448253291,0.001
3800.154,0.5011237454182317,0.001
3800.16,0.503583490537771,0.001
3800.166,0.5038612154474339,0.001
3800.172,0.5017178841474189,0.001
3800.178,0.49701388132384844,0.001
3800.184,0.48982201738151676,0.001
3800.19,0.48059420582354484,0.001
3800.196,0.4702507454727982,0.001
3800.202,0.46009323434082433,0.001
3800.208,0.451525035522392,0.001
3800.214,0.44565214885677085,0.001
3800.22,0.44289631003229274,0.001
3800.226,0.4427640040858119,0.001
3800.232,0.443880601317479,0.001
3800.238,0.44432595791591356,0.001
3800.244,0.44220309267813035,0.001
3800.25,0.4362554993308023,0.001
3800.256,0.42628074552711703,0.001
3800.262,0.4131420631243044,0.001
3800.268,0.39836047302396266,0.001
3800.274,0.3834717600480841,0.001
3800.28,0.3694245567264096,0.001
3800.286,0.3562495311110728,0.001
3800.292,0.3431208758081378,0.001
3800.298,0.32881689277814186,0.001
3800.304,0.3124469552575825,0.001
3800.31,0.29415286988399336,0.001
3800.316,0.27543236064737603,0.001
3800.322,0.2588900578922733,0.001
3800.328,0.24752415135485972,0.001
3800.334,0.24386620103756904,0.001
3800.34,0.24926401916871044,0.001
3800.346,0.26344367437143845,0.001
3800.352,0.2844079954439492,0.001
3800.358,0.3087495630611594,0.001
3800.364,0.3324093188489885,0.001
3800.37,0.3516983558386995,0.001
3800.376,0.36417333612081776,0.001
3800.382,0.3689753777236879,0.001
3800.388,0.36656455401128063,0.001
3800.394,0.3581610332995883,0.001
3800.4,0.345320259685904,0.001
3800.406,0.32983489519817116,0.001
3800.412,0.31378986502126466,0.001
3800.418,0.299427722534054,0.001
3800.424,0.2886595535812268,0.001
3800.43,0.28242033064396993,0.001
3800.436,0.28028884860171294,0.001
3800.442,0.2806711290106625,0.001
3800.448,0.2814812754276231,0.001
3800.454,0.28094059268733157,0.001
3800.46,0.2780852470920214,0.001
3800.466,0.2728111562054242,0.001
3800.472,0.2655780691010524,0.001
3800.478,0.2570329174233235,0.001
3800.484,0.24775273974272566,0.001
3800.49,0.238159112603885,0.001
3800.496,0.22854562003029813,0.001
3800.502,0.21913357247405457,0.001
3800.508,0.21010177671694238,0.001
3800.514,0.20157928874867656,0.001
3800.52,0.1936185623932009,0.001
3800.526,0.18617189451918467,0.001
3800.532,0.1790801956654821,0.001
3800.538,0.17206350764606698,0.001
3800.544,0.16469843085072108,0.001
3800.55,0.1563948839778188,0.001
3800.556,0.14643219487035153,0.001
3800.562,0.1341312422280413,0.001
3800.568,0.11916781080940875,0.001
3800.574,0.10188900506888712,0.001
3800.58,0.08340549102465215,0.001
3800.586,0.06532576381141626,0.001
3800.592,0.0492370472874326,0.001
3800.598,0.036216646801103515,0.001
3800.604,0.026619143331245043,0.001
3800.61,0.020183929040894832,0.001
