loss,mae,val_loss,val_mae,learning_rate
0.00011555259698070586,0.006630963180214167,0.0001187177695101127,0.006708767265081406,6.25000029685907e-05
0.00011433898180257529,0.006601424887776375,0.00012132369738537818,0.006803983356803656,6.25000029685907e-05
0.00011357167386449873,0.006582914385944605,0.00011811978038167581,0.006673355121165514,6.25000029685907e-05
0.00011318539327476174,0.006567323114722967,0.00011998651461908594,0.006766847800463438,6.25000029685907e-05
0.00010640612890711054,0.006342913955450058,0.00011221470049349591,0.006456523668020964,3.125000148429535e-05
0.00010554758773650974,0.006318161729723215,0.00011112057109130546,0.006443597376346588,3.125000148429535e-05
0.00010558990470599383,0.0063170078210532665,0.00011114281369373202,0.006470260210335255,3.125000148429535e-05
0.00010483113874215633,0.006297811400145292,0.00011223077308386564,0.006475349888205528,3.125000148429535e-05
0.00010494497837498784,0.0062953936867415905,0.0001116326020564884,0.006437534466385841,3.125000148429535e-05
0.00010435040894662961,0.006280313711613417,0.00011105158773716539,0.006434641778469086,3.125000148429535e-05
0.00010402074985904619,0.006273759063333273,0.00011060046381317079,0.00640002079308033,3.125000148429535e-05
0.0001035975365084596,0.006263233721256256,0.00011019005614798516,0.0064008524641394615,3.125000148429535e-05
0.00010054552694782615,0.00615478353574872,0.0001068346100510098,0.006298289634287357,1.5625000742147677e-05
0.00010021356138167903,0.006146569736301899,0.00010709637717809528,0.0063238670118153095,1.5625000742147677e-05
0.00010000871407100931,0.0061401985585689545,0.00010674618533812463,0.00631966395303607,1.5625000742147677e-05
9.991507249651477e-05,0.006136307027190924,0.00010649679461494088,0.006297731772065163,1.5625000742147677e-05
9.953318658517674e-05,0.006126337684690952,0.00010652237688191235,0.006293967831879854,1.5625000742147677e-05
9.944584598997608e-05,0.006122358608990908,0.00010620676766848192,0.0062879957258701324,1.5625000742147677e-05
9.922118624672294e-05,0.006114010699093342,0.00010630364704411477,0.006279619410634041,1.5625000742147677e-05
9.902462625177577e-05,0.006107492838054895,0.00010561971430433914,0.006269061006605625,1.5625000742147677e-05
9.72466659732163e-05,0.006047564558684826,0.00010438313620397821,0.00622447207570076,7.812500371073838e-06
9.707837307360023e-05,0.006043874658644199,0.00010412903066026047,0.006224721670150757,7.812500371073838e-06
9.700260852696374e-05,0.006041699554771185,0.00010405903594801202,0.006219630129635334,7.812500371073838e-06
9.6908763225656e-05,0.006037640850991011,0.00010398303857073188,0.00621976749971509,7.812500371073838e-06
9.679757931735367e-05,0.006034279707819223,0.00010389392991783097,0.0062066675163805485,7.812500371073838e-06
9.670395229477435e-05,0.006031123921275139,0.00010379472223576158,0.006199921015650034,7.812500371073838e-06
9.661291551310569e-05,0.006028030067682266,0.00010380511957919225,0.006200047209858894,7.812500371073838e-06
9.651851723901927e-05,0.006025654263794422,0.00010338521678932011,0.006191863212734461,7.812500371073838e-06
9.570382098900154e-05,0.005998896434903145,0.00010283845040248707,0.0061691273003816605,3.906250185536919e-06
9.56041767494753e-05,0.005996957886964083,0.00010283922892995179,0.006170096807181835,3.906250185536919e-06
9.556353325024247e-05,0.0059958817437291145,0.00010284448944730684,0.006171580404043198,3.906250185536919e-06
9.551288530929014e-05,0.005993988364934921,0.00010275366366840899,0.006166488863527775,3.906250185536919e-06
