ccf_vrad,ccf_val
-3.0000000000000426,0.6020099008025108
-2.900000000000043,0.5969494246838567
-2.8000000000000433,0.5918470178392521
-2.7000000000000437,0.5867226175353857
-2.600000000000044,0.5816017079282401
-2.5000000000000444,0.5764941961320086
-2.4000000000000448,0.5714046399868304
-2.300000000000045,0.5663533296842371
-2.2000000000000455,0.5613625978594022
-2.100000000000046,0.5564457391646569
-2.000000000000046,0.5516171069872843
-1.9000000000000465,0.5468908783151687
-1.800000000000047,0.5422912181998486
-1.7000000000000473,0.5378244012036342
-1.6000000000000476,0.5335073088053032
-1.500000000000048,0.5293580028267575
-1.4000000000000483,0.5254024625193938
-1.3000000000000487,0.5216448505255397
-1.200000000000049,0.518087473612433
-1.1000000000000494,0.5147477378283988
-1.0000000000000497,0.511655444722596
-0.9000000000000501,0.5088238351091078
-0.8000000000000504,0.5062520385546504
-0.7000000000000508,0.5039275352156765
-0.6000000000000512,0.5018808934983312
-0.5000000000000515,0.5001369205731914
-0.40000000000005187,0.49869183999000766
-0.3000000000000522,0.49753325047320446
-0.20000000000005258,0.49667621371894777
-0.10000000000005294,0.49612706929777317
-5.3290705182007514e-14,0.49588534774392956
0.09999999999994635,0.4959501704788185
0.199999999999946,0.49632779641950703
0.29999999999994564,0.4970201399979216
0.3999999999999453,0.49801110148631156
0.49999999999994493,0.49928860119643037
0.5999999999999446,0.500863583586146
0.6999999999999442,0.5027350282617685
0.7999999999999439,0.5048897063830483
0.8999999999999435,0.5073182216550843
0.9999999999999432,0.5100010676613054
1.0999999999999446,0.5129288036617983
1.1999999999999424,0.5161020985381009
1.2999999999999403,0.5195121240921292
1.3999999999999417,0.5231408624765592
1.4999999999999432,0.5269659763041024
1.599999999999941,0.5309694017627339
1.699999999999939,0.5351483433379527
1.7999999999999403,0.5394985040489286
1.8999999999999417,0.5439868503196732
1.9999999999999396,0.5485994706191246
2.0999999999999375,0.5533218374453832
2.199999999999939,0.5581443833919297
2.2999999999999403,0.5630439117021206
2.399999999999938,0.5680085094543081
2.499999999999936,0.5730205606403496
2.5999999999999375,0.5780698859009757
2.699999999999939,0.5831332572551922
2.7999999999999368,0.5882018115739749
2.8999999999999346,0.5932599921604855
