ccf_vrad,ccf_val
-15.0,0.6973656750451677
-14.9,0.697472434409234
-14.8,0.6975897795747189
-14.700000000000001,0.6977177417816774
-14.600000000000001,0.6978512635935405
-14.500000000000002,0.6979890416029174
-14.400000000000002,0.698136780427649
-14.300000000000002,0.6982982125953296
-14.200000000000003,0.6984645815843844
-14.100000000000003,0.6986336004347891
-14.000000000000004,0.6988155953483025
-13.900000000000004,0.6990087605746002
-13.800000000000004,0.6992131722661645
-13.700000000000005,0.699416794746347
-13.600000000000005,0.6996335511974743
-13.500000000000005,0.6998603984488438
-13.400000000000006,0.7001009916190031
-13.300000000000006,0.7003432259299991
-13.200000000000006,0.7005931660394819
-13.100000000000007,0.7008581198439126
-13.000000000000007,0.7011327108227156
-12.900000000000007,0.7014145430559267
-12.800000000000008,0.7016994434171062
-12.700000000000008,0.7019987809799016
-12.600000000000009,0.7023070648127538
-12.500000000000009,0.7026252022265733
-12.40000000000001,0.7029491896490925
-12.30000000000001,0.7032797876377268
-12.20000000000001,0.7036173672043241
-12.10000000000001,0.7039658221543956
-12.00000000000001,0.7043228380999128
-11.900000000000011,0.7046854820789454
-11.800000000000011,0.7050545300016907
-11.700000000000012,0.7054261021326862
-11.600000000000012,0.7058073533024629
-11.500000000000012,0.7061957252699332
-11.400000000000013,0.7065880135950964
-11.300000000000013,0.7069810643233975
-11.200000000000014,0.7073819442312526
-11.100000000000014,0.707787891299435
-11.000000000000014,0.7081919432382691
-10.900000000000015,0.708598440041271
-10.800000000000015,0.7090083533475433
-10.700000000000015,0.7094248254615058
-10.600000000000016,0.7098385901344795
-10.500000000000016,0.7102447719792668
-10.400000000000016,0.7106497491793722
-10.300000000000017,0.7110627906762743
-10.200000000000017,0.711473814474663
-10.100000000000017,0.7118730373925254
-10.000000000000018,0.7122670607447951
-9.900000000000018,0.7126582365003757
-9.800000000000018,0.7130451201261113
-9.700000000000019,0.7134257857204016
-9.60000000000002,0.7137931208940589
-9.50000000000002,0.7141504361447463
-9.40000000000002,0.7144997962140036
-9.30000000000002,0.7148373603308826
-9.20000000000002,0.7151579530854271
-9.100000000000021,0.7154655840996368
-9.000000000000021,0.7157553511117033
-8.900000000000022,0.7160269726183865
-8.800000000000022,0.7162812687538128
-8.700000000000022,0.7165132408713755
-8.600000000000023,0.7167175208102577
-8.500000000000023,0.7169007751369223
-8.400000000000023,0.7170570336301513
-8.300000000000024,0.7171807120295115
-8.200000000000024,0.7172741835154097
-8.100000000000025,0.7173350843241258
-8.000000000000025,0.7173590922853158
-7.900000000000025,0.7173433115182151
-7.800000000000026,0.7172837167549504
-7.700000000000026,0.7171810116055037
-7.600000000000026,0.7170325381057292
-7.500000000000027,0.716834733976988
-7.400000000000027,0.7165802183581726
-7.300000000000027,0.7162691792963791
-7.200000000000028,0.7158953189992718
-7.100000000000028,0.7154600071570931
-7.000000000000028,0.7149600977134836
-6.900000000000029,0.7143886583621133
-6.800000000000029,0.7137375411434366
-6.7000000000000295,0.713004413169283
-6.60000000000003,0.7121938820987619
-6.50000000000003,0.7112979502108785
-6.4000000000000306,0.7103078757233876
-6.300000000000031,0.7092196651758972
-6.200000000000031,0.7080346490338885
-6.100000000000032,0.7067452424368201
-6.000000000000032,0.7053459891186877
-5.900000000000032,0.7038332683952744
-5.800000000000033,0.702206367153838
-5.700000000000033,0.7004612758375592
-5.600000000000033,0.6985898442011332
-5.500000000000034,0.6965861472472051
-5.400000000000034,0.6944530175812114
-5.3000000000000345,0.6921891573311851
-5.200000000000035,0.6897876599389123
-5.100000000000035,0.6872466143538147
-5.0000000000000355,0.6845583127754615
-4.900000000000036,0.6817258373782096
-4.800000000000036,0.6787515409024247
-4.700000000000037,0.6756340226207556
-4.600000000000037,0.672369172706826
-4.500000000000037,0.6689542199861148
-4.400000000000038,0.6653941044870203
-4.300000000000038,0.661686408344963
-4.200000000000038,0.6578468333246588
-4.100000000000039,0.653863428901956
-4.000000000000039,0.6497468813593343
-3.9000000000000394,0.6454945148046412
-3.80000000000004,0.6411154484069561
-3.70000000000004,0.6366166984054054
-3.6000000000000405,0.6320101184734183
-3.500000000000041,0.6272951358901049
-3.400000000000041,0.622478748082212
-3.3000000000000416,0.617572692603412
-3.200000000000042,0.612588929566511
-3.1000000000000423,0.6075359594887273
-3.0000000000000426,0.6024222951127891
-2.900000000000043,0.5972671914786039
-2.8000000000000433,0.5920754553415741
-2.7000000000000437,0.586862276267365
-2.600000000000044,0.5816378083284652
-2.5000000000000444,0.5764243922247431
-2.4000000000000448,0.5712330331705731
-2.300000000000045,0.5660775572493877
-2.2000000000000455,0.5609683030621038
-2.100000000000046,0.5559243956558788
-2.000000000000046,0.5509657016313881
-1.9000000000000465,0.5461054426140027
-1.800000000000047,0.5413553597320366
-1.7000000000000473,0.5367343475823949
-1.6000000000000476,0.532253480945317
-1.500000000000048,0.5279310930305667
-1.4000000000000483,0.5237824758538451
-1.3000000000000487,0.5198285670182088
-1.200000000000049,0.5160696981273252
-1.1000000000000494,0.5125261787941877
-1.0000000000000497,0.5091962036635806
-0.9000000000000501,0.5061140258085183
-0.8000000000000504,0.5032928056682348
-0.7000000000000508,0.5007355137651609
-0.6000000000000512,0.4984250836185471
-0.5000000000000515,0.4963879897162069
-0.40000000000005187,0.4946517308957239
-0.3000000000000522,0.49321250548591133
-0.20000000000005258,0.4920718664102428
-0.10000000000005294,0.4912087187414122
-5.3290705182007514e-14,0.49066308191158814
0.09999999999994635,0.49042343995997006
0.199999999999946,0.490489440772575
0.29999999999994564,0.49085148218039665
0.3999999999999453,0.4915377722421015
0.49999999999994493,0.4925170257028151
0.5999999999999446,0.49378996822743515
0.6999999999999442,0.4953450467455616
0.7999999999999439,0.49719549731227475
0.8999999999999435,0.49933336912980625
0.9999999999999432,0.5017449781897838
1.0999999999999446,0.5044082620646473
1.1999999999999424,0.507319692433973
1.2999999999999403,0.5104712887937107
1.3999999999999417,0.5138585426915419
1.4999999999999432,0.5174690386834051
1.599999999999941,0.5212860655341864
1.699999999999939,0.5252804040540631
1.7999999999999403,0.5294502923199985
1.8999999999999417,0.5337909111591492
1.9999999999999396,0.538283897177202
2.0999999999999375,0.5429020511874059
2.199999999999939,0.5476385428911288
2.2999999999999403,0.5524794981739327
2.399999999999938,0.5574092718192387
2.499999999999936,0.5624097169429618
2.5999999999999375,0.5674645951990228
2.699999999999939,0.5725601049239121
2.7999999999999368,0.5776919020608628
2.8999999999999346,0.5828359544931139
2.999999999999936,0.5879779441542341
3.0999999999999375,0.5931006030216126
3.1999999999999353,0.5982007750463595
3.299999999999933,0.6032657658790314
3.3999999999999346,0.6082821310859408
3.499999999999936,0.6132333321310239
3.599999999999934,0.6181142581737743
3.699999999999932,0.6229154264078556
3.799999999999933,0.6276254947649869
3.8999999999999346,0.6322383630285924
3.9999999999999325,0.6367464441970584
4.09999999999993,0.641146259840993
4.199999999999932,0.6454252907516694
4.299999999999933,0.6495812824331724
4.399999999999931,0.6536107705123284
4.499999999999929,0.6575062881060721
4.59999999999993,0.6612740784046969
4.699999999999932,0.6649044337146512
4.79999999999993,0.6683980458168435
4.8999999999999275,0.6717473395226874
4.999999999999929,0.6749583784371604
5.09999999999993,0.6780316900340715
5.199999999999928,0.6809690458517105
5.299999999999926,0.6837656113828194
5.3999999999999275,0.6864231571622815
5.499999999999929,0.6889478070527872
5.599999999999927,0.6913400076483138
5.699999999999925,0.6936023987047708
5.799999999999926,0.695734105795373
5.8999999999999275,0.6977444222460965
5.999999999999925,0.6996333516845967
6.099999999999923,0.701400701007439
6.199999999999925,0.7030517075636911
6.299999999999926,0.7045955550771004
6.399999999999924,0.706031287761371
6.499999999999922,0.7073647764810584
6.599999999999923,0.7085881700463788
6.699999999999925,0.7097165419032079
6.7999999999999226,0.7107602138415863
6.89999999999992,0.7117184563667134
6.999999999999922,0.7125780538431994
7.099999999999923,0.7133533754707686
7.199999999999921,0.714053677102211
7.299999999999919,0.7146853284374113
7.39999999999992,0.7152454122704061
7.499999999999922,0.7157268737134278
7.59999999999992,0.7161426387462999
7.699999999999918,0.7164995808965973
7.799999999999919,0.7168012770122553
7.89999999999992,0.717042035770075
7.999999999999918,0.7172275654536595
8.099999999999916,0.7173636352901591
8.199999999999918,0.717451793353289
8.299999999999919,0.7174925655061618
8.399999999999917,0.7174899112038033
8.499999999999915,0.7174482036542018
8.599999999999916,0.7173663893801331
8.699999999999918,0.7172495042391535
8.799999999999915,0.7170996266337382
8.899999999999913,0.7169161059273059
8.999999999999915,0.7167001631454315
9.099999999999916,0.7164591726892757
9.199999999999914,0.7161958355135489
9.299999999999912,0.7159076042111376
9.399999999999913,0.7155932100997966
9.499999999999915,0.7152599104323727
9.599999999999913,0.7149098607627307
9.69999999999991,0.7145461537121645
9.799999999999912,0.7141612009385606
9.899999999999913,0.7137658282124031
9.999999999999911,0.7133600097915022
10.099999999999909,0.7129456639093223
10.19999999999991,0.7125173276109651
10.299999999999912,0.712081605186325
10.39999999999991,0.7116432449235862
10.499999999999908,0.7112025233053114
10.599999999999909,0.7107536583234364
10.69999999999991,0.7103027571851285
10.799999999999908,0.7098509988518247
10.899999999999906,0.7094024124528133
10.999999999999908,0.7089515226420491
11.099999999999909,0.7085023984960073
11.199999999999907,0.7080562348251062
11.299999999999905,0.707619439503425
11.399999999999906,0.7071825729452413
11.499999999999908,0.7067470557278692
11.599999999999905,0.7063216501206817
11.699999999999903,0.7059063746687048
11.799999999999905,0.7054980464447742
11.899999999999906,0.7050916569641623
11.999999999999904,0.7046974428736916
12.099999999999902,0.7043149534245521
12.199999999999903,0.7039392002924478
12.299999999999905,0.7035717562607677
12.399999999999903,0.7032170002545466
12.4999999999999,0.7028762676861056
12.599999999999902,0.7025437006431837
12.699999999999903,0.7022169611661437
12.799999999999901,0.7019071491269995
12.899999999999899,0.7016119172363234
12.9999999999999,0.7013266811311496
13.099999999999902,0.7010469591835902
13.1999999999999,0.7007823998124965
13.299999999999898,0.7005327592567764
13.399999999999899,0.700297516835557
13.4999999999999,0.7000696957555267
13.599999999999898,0.6998479431557123
13.699999999999896,0.6996455985431076
13.799999999999898,0.6994562927174662
13.899999999999899,0.6992766693013301
13.999999999999897,0.6991029673611776
14.099999999999895,0.6989448547657527
14.199999999999896,0.6987991669016366
14.299999999999898,0.6986631841333073
14.399999999999896,0.6985328198071673
14.499999999999893,0.6984148350407287
14.599999999999895,0.6983106281320253
14.699999999999896,0.6982134478033301
14.799999999999894,0.6981217383004581
14.899999999999892,0.6980392577410124
14.999999999999893,0.6979689222422714
